Country,ResellerID,Trans12Mo,Units12Mo
Caribbean Region LATAM,145410,1,1
Caribbean Region LATAM,50888296,1,1
Caribbean Region LATAM,56816802,1,1
Caribbean Region LATAM,57109930,1,1
Caribbean Region LATAM,16620884,1,1
Caribbean Region LATAM,120691,1,1
Caribbean Region LATAM,22677321,1,1
Caribbean Region LATAM,8631708,1,1
Caribbean Region LATAM,58642148,1,1
Caribbean Region LATAM,32366341,1,1
Caribbean Region LATAM,13245133,1,1
Caribbean Region LATAM,10170485,1,1
Caribbean Region LATAM,13583354,1,1
Caribbean Region LATAM,33735649,1,1
Caribbean Region LATAM,62401981,1,1
Caribbean Region LATAM,62824769,1,1
Caribbean Region LATAM,53249492,1,1
Caribbean Region LATAM,63571695,1,1
Caribbean Region LATAM,13780189,1,1
Caribbean Region LATAM,34316028,1,1
Caribbean Region LATAM,8682874,1,1
Central Region LATAM,16601721,1,1
Central Region LATAM,411870,1,1
Central Region LATAM,37372559,1,1
Central Region LATAM,5557267,1,1
Central Region LATAM,12094797,1,1
Central Region LATAM,8967623,1,1
Central Region LATAM,19168483,1,1
Central Region LATAM,7478830,1,1
Central Region LATAM,31581847,1,1
Central Region LATAM,30172997,1,1
Central Region LATAM,16695389,1,1
Central Region LATAM,32889649,1,1
Central Region LATAM,9301918,1,1
Central Region LATAM,9301918,1,1
Central Region LATAM,33736964,1,1
Central Region LATAM,16229516,1,1
Central Region LATAM,52834240,1,1
Central Region LATAM,23447106,1,1
Central Region LATAM,15212888,1,1
Central Region LATAM,6058507,1,1
Central Region LATAM,50428658,1,1
Central Region LATAM,22047479,1,1
Central Region LATAM,24812246,1,1
Central Region LATAM,3172859,1,1
Central Region LATAM,11334574,1,1
Central Region LATAM,16562876,1,1
Central Region LATAM,4148313,1,1
Central Region LATAM,30968825,1,1
Central Region LATAM,4336747,1,1
Central Region LATAM,13603693,1,1
Central Region LATAM,50475988,1,1
Central Region LATAM,7898127,1,1
Central Region LATAM,4814932,1,1
Central Region LATAM,51402236,1,1
Central Region LATAM,52673355,1,1
Central Region LATAM,35998909,1,1
Central Region LATAM,53840199,1,1
Central Region LATAM,54592621,1,1
Central Region LATAM,55221328,1,1
Central Region LATAM,12136291,1,1
Central Region LATAM,2994570,2,1
Central Region LATAM,16713587,1,1
Central Region LATAM,12018720,1,1
Central Region LATAM,17177356,1,1
Central Region LATAM,15030481,1,1
Central Region LATAM,4684725,1,1
Central Region LATAM,4684725,1,1
Central Region LATAM,17140730,1,1
Central Region LATAM,4148876,1,1
Central Region LATAM,3628755,1,1
Central Region LATAM,3628755,1,1
Central Region LATAM,16540245,3,1
Central Region LATAM,9473002,1,1
Central Region LATAM,9473002,1,1
Central Region LATAM,50236608,1,1
Central Region LATAM,23035886,1,1
Central Region LATAM,23168029,1,1
Central Region LATAM,55382645,1,1
Central Region LATAM,49776491,1,1
Central Region LATAM,49776491,1,1
Central Region LATAM,42810491,1,1
Central Region LATAM,51501883,1,1
Central Region LATAM,8371303,1,1
Central Region LATAM,10212663,1,1
Central Region LATAM,4241665,1,1
Central Region LATAM,9382387,1,1
Central Region LATAM,7053846,1,1
Central Region LATAM,3628753,1,1
Central Region LATAM,16230550,1,1
Central Region LATAM,10929633,1,1
Central Region LATAM,65033455,1,1
Central Region LATAM,58347342,1,1
Central Region LATAM,37754713,1,1
Central Region LATAM,44387738,1,1
Central Region LATAM,52676446,1,1
Central Region LATAM,31714543,1,1
Central Region LATAM,57966918,1,1
Central Region LATAM,32889595,1,1
Central Region LATAM,59572748,1,1
Central Region LATAM,60391713,1,1
Central Region LATAM,61038070,1,1
Central Region LATAM,21169146,1,1
Central Region LATAM,61863711,1,1
Central Region LATAM,21169152,3,1
Central Region LATAM,38072359,1,1
Central Region LATAM,24044714,1,1
Central Region LATAM,24881085,1,1
Central Region LATAM,36186062,1,1
Central Region LATAM,33868265,1,1
Central Region LATAM,57966911,1,1
Central Region LATAM,30564177,1,1
Central Region LATAM,58454213,1,1
Central Region LATAM,30566225,3,1
Central Region LATAM,58868685,1,1
Central Region LATAM,50311092,1,1
Central Region LATAM,46200076,1,1
Central Region LATAM,42865246,1,1
Central Region LATAM,54252602,1,1
Central Region LATAM,30730796,1,1
Central Region LATAM,60883015,1,1
Central Region LATAM,32672206,1,1
Central Region LATAM,63261514,1,1
Central Region LATAM,64048594,1,1
Central Region LATAM,46689144,1,1
Central Region LATAM,49722653,1,1
Central Region LATAM,55086507,3,1
Central Region LATAM,36098458,1,1
Central Region LATAM,55221301,1,1
Central Region LATAM,57720506,1,1
Central Region LATAM,49918717,1,1
Central Region LATAM,31054256,1,1
Central Region LATAM,57966917,1,1
Central Region LATAM,24130382,1,1
Central Region LATAM,40268432,1,1
Central Region LATAM,58454212,1,1
Central Region LATAM,55492440,1,1
Central Region LATAM,58515698,1,1
Central Region LATAM,55495913,1,1
Central Region LATAM,31917816,1,1
Central Region LATAM,55496818,1,1
Central Region LATAM,59155290,1,1
Central Region LATAM,55750541,1,1
Central Region LATAM,50427217,1,1
Central Region LATAM,55831736,1,1
Central Region LATAM,23791671,1,1
Central Region LATAM,59893950,1,1
Central Region LATAM,40767325,1,1
Central Region LATAM,56203872,1,1
Central Region LATAM,40865423,1,1
Central Region LATAM,48495595,1,1
Central Region LATAM,61037042,1,1
Central Region LATAM,40865424,1,1
Central Region LATAM,61038091,1,1
Central Region LATAM,61216086,1,1
Central Region LATAM,49069701,1,1
Central Region LATAM,61240615,1,1
Central Region LATAM,56840785,1,1
Central Region LATAM,26271506,1,1
Central Region LATAM,44009637,1,1
Central Region LATAM,57109083,1,1
Central Region LATAM,62399557,1,1
Central Region LATAM,63041695,1,1
Central Region LATAM,57381003,1,1
Central Region LATAM,21641315,1,1
Central Region LATAM,35677047,1,1
Central Region LATAM,65033414,1,1
Central Region LATAM,26424120,1,1
Central Region LATAM,65248972,1,1
Central Region LATAM,41915140,1,1
Central Region LATAM,41915141,1,1
Central Region LATAM,12320255,1,1
Central Region LATAM,3239160,1,1
Central Region LATAM,15306094,1,1
Central Region LATAM,2660828,1,1
Central Region LATAM,9368217,1,1
Central Region LATAM,8462246,1,1
Central Region LATAM,10344009,1,1
Central Region LATAM,3309089,1,1
Central Region LATAM,9550777,1,1
Central Region LATAM,8339012,1,1
Central Region LATAM,9197285,1,1
Central Region LATAM,5115883,1,1
Central Region LATAM,5064017,1,1
Central Region LATAM,9642416,1,1
Central Region LATAM,17460082,1,1
Central Region LATAM,9718685,1,1
Central Region LATAM,4944935,1,1
Central Region LATAM,16036011,1,1
Central Region LATAM,1542062,1,1
Central Region LATAM,4389927,1,1
Central Region LATAM,4783251,1,1
Central Region LATAM,16294619,1,1
Central Region LATAM,14738733,1,1
Central Region LATAM,11268817,1,1
Central Region LATAM,10289391,1,1
Central Region LATAM,12383930,1,1
Central Region LATAM,9758264,1,1
Central Region LATAM,15053368,1,1
Central Region LATAM,9903194,1,1
Central Region LATAM,12809904,1,1
Central Region LATAM,5148564,1,1
Central Region LATAM,3682774,1,1
Central Region LATAM,16649400,1,1
Central Region LATAM,18274131,1,1
Central Region LATAM,14052169,1,1
Central Region LATAM,13161551,1,1
Central Region LATAM,3665043,1,1
Central Region LATAM,10148182,1,1
Central Region LATAM,15113415,1,1
Central Region LATAM,6258901,1,1
Central Region LATAM,18776055,1,1
Central Region LATAM,4499679,1,1
Central Region LATAM,16936118,1,1
Central Region LATAM,15127602,1,1
Central Region LATAM,16974887,1,1
Central Region LATAM,6072075,1,1
Central Region LATAM,16985536,1,1
Central Region LATAM,16992845,1,1
Central Region LATAM,16525407,1,1
Central Region LATAM,13574197,1,1
Chile,52479425,1,1
Chile,16147631,1,1
Chile,14899773,1,1
Chile,48771537,1,1
Chile,410685,1,1
Chile,11481951,1,1
Chile,13228391,1,1
Chile,41017780,1,1
Chile,24429404,1,1
Chile,1074845,1,1
Chile,51523821,1,1
Chile,20880489,1,1
Chile,32557876,1,1
Chile,8544441,1,1
Chile,53796478,3,1
Chile,16736783,1,1
Chile,45065352,1,1
Chile,15242153,1,1
Chile,44503092,1,1
Chile,51138649,1,1
Chile,43913007,1,1
Chile,18873921,1,1
Chile,13425469,1,1
Chile,13532810,1,1
Chile,35202769,1,1
Chile,39161827,1,1
Chile,34991078,4,1
Chile,39953221,1,1
Chile,9513120,1,1
Chile,31713595,1,1
Chile,16502828,1,1
Chile,6299289,1,1
Chile,52589254,1,1
Chile,44603460,1,1
Chile,42816992,1,1
Chile,54588736,1,1
Chile,39295222,1,1
Chile,49918560,1,1
Chile,33523374,1,1
Chile,2242804,1,1
Chile,32889520,1,1
Chile,33419258,1,1
Chile,33419258,1,1
Chile,35769120,1,1
Chile,50707071,1,1
Chile,47455592,1,1
Chile,47455592,3,1
Chile,35665139,1,1
Chile,58101003,1,1
Chile,58101003,1,1
Chile,32777206,1,1
Chile,14154548,1,1
Chile,29811949,1,1
Chile,30593921,1,1
Chile,12868743,1,1
Chile,52353953,1,1
Chile,53885429,1,1
Chile,54919057,1,1
Chile,55154889,1,1
Chile,50815128,1,1
Chile,45718915,1,1
Chile,51639691,1,1
Chile,40331681,3,1
Chile,55495711,1,1
Chile,50478625,1,1
Chile,50870300,1,1
Chile,50570927,1,1
Chile,40268154,1,1
Chile,52495424,1,1
Chile,57963081,1,1
Chile,58097310,1,1
Chile,58237240,1,1
Chile,47619677,1,1
Chile,49096496,1,1
Chile,37203342,1,1
Chile,56371623,1,1
Chile,52053993,1,1
Chile,49703125,1,1
Chile,39090605,1,1
Chile,44512716,1,1
Chile,60705218,1,1
Chile,43913004,1,1
Chile,60705228,1,1
Chile,62078374,1,1
Chile,54879001,1,1
Chile,55888643,1,1
Chile,62985269,1,1
Chile,56019192,1,1
Chile,63571681,1,1
Chile,56027208,1,1
Chile,37106999,1,1
Chile,17303023,1,1
Chile,11830410,1,1
Chile,12435732,1,1
Chile,30172821,1,1
Chile,16294354,1,1
Chile,29532806,1,1
Chile,29962675,1,1
Chile,25345029,1,1
Chile,22973670,1,1
Chile,16315015,1,1
Chile,14867481,1,1
Chile,17422527,1,1
Chile,29108450,1,1
Chile,15885307,1,1
Chile,17277930,1,1
Chile,18156209,1,1
Chile,17567613,1,1
Chile,30261679,1,1
Chile,32084137,1,1
Chile,16147771,1,1
Colombia,20726127,1,1
Colombia,23866067,1,1
Colombia,50427173,1,1
Colombia,5431043,1,1
Colombia,12390808,1,1
Colombia,18723713,1,1
Colombia,23401183,1,1
Colombia,13424996,1,1
Colombia,56539665,1,1
Colombia,2860367,1,1
Colombia,8903306,1,1
Colombia,31642486,1,1
Colombia,31642486,1,1
Colombia,6846202,1,1
Colombia,36431322,1,1
Colombia,14683206,1,1
Colombia,16156119,1,1
Colombia,18063265,1,1
Colombia,36709907,1,1
Colombia,16296484,1,1
Colombia,19489223,1,1
Colombia,11440204,1,1
Colombia,16338907,1,1
Colombia,2784513,1,1
Colombia,30456769,1,1
Colombia,18038912,1,1
Colombia,16323919,1,1
Colombia,52359171,1,1
Colombia,19567185,1,1
Colombia,52676366,1,1
Colombia,34211133,1,1
Colombia,28970425,1,1
Colombia,23354911,1,1
Colombia,15242102,1,1
Colombia,48495669,1,1
Colombia,34660528,1,1
Colombia,59155488,1,1
Colombia,36810705,1,1
Colombia,22462633,1,1
Colombia,24690529,1,1
Colombia,34392919,1,1
Colombia,34392919,1,1
Colombia,23705718,1,1
Colombia,4158683,1,1
Colombia,49070128,1,1
Colombia,24283082,1,1
Colombia,29281181,1,1
Colombia,21240771,1,1
Colombia,49132866,1,1
Colombia,11486860,1,1
Colombia,52975816,1,1
Colombia,52975816,1,1
Colombia,52197577,1,1
Colombia,24892246,1,1
Colombia,24979243,1,1
Colombia,23223425,1,1
Colombia,23818021,1,1
Colombia,4656302,1,1
Colombia,5880607,1,1
Colombia,14036203,1,1
Colombia,19229604,1,1
Colombia,19393963,1,1
Colombia,14080055,1,1
Colombia,12990568,1,1
Colombia,52588428,1,1
Colombia,55381754,1,1
Colombia,42371140,1,1
Colombia,30963580,1,1
Colombia,10648841,1,1
Colombia,50725471,1,1
Colombia,52153000,1,1
Colombia,50428398,1,1
Colombia,52359279,1,1
Colombia,45607414,1,1
Colombia,43545031,1,1
Colombia,24956405,1,1
Colombia,31053519,1,1
Colombia,23857871,1,1
Colombia,7320802,1,1
Colombia,58104696,1,1
Colombia,58236822,1,1
Colombia,54311005,1,1
Colombia,52660787,1,1
Colombia,49095241,1,1
Colombia,51139266,1,1
Colombia,51818989,1,1
Colombia,52479376,1,1
Colombia,42812206,1,1
Colombia,38932926,1,1
Colombia,47619782,1,1
Colombia,47619782,1,1
Colombia,18332372,1,1
Colombia,57611521,1,1
Colombia,55751446,1,1
Colombia,52197579,1,1
Colombia,32778554,1,1
Colombia,29635270,1,1
Colombia,37035638,1,1
Colombia,36040234,1,1
Colombia,32259340,1,1
Colombia,36628395,1,1
Colombia,37450776,1,1
Colombia,34392908,1,1
Colombia,25345091,1,1
Colombia,16502835,1,1
Colombia,19529286,1,1
Colombia,22499691,1,1
Colombia,22499691,1,1
Colombia,14690024,1,1
Colombia,10955605,1,1
Colombia,13029741,1,1
Colombia,163493,1,1
Colombia,9512140,1,1
Colombia,58365114,1,1
Colombia,58365114,1,1
Colombia,59682607,1,1
Colombia,59682607,1,1
Colombia,58091191,1,1
Colombia,58091191,1,1
Colombia,53850033,1,1
Colombia,54529256,1,1
Colombia,49131551,1,1
Colombia,48213031,1,1
Colombia,52197573,1,1
Colombia,39953452,1,1
Colombia,37460819,1,1
Colombia,31209244,1,1
Colombia,32778553,1,1
Colombia,26278320,1,1
Colombia,31642977,1,1
Colombia,37000375,1,1
Colombia,37000375,1,1
Colombia,31165761,1,1
Colombia,26166235,1,1
Colombia,22871373,1,1
Colombia,16969127,1,1
Colombia,16341171,1,1
Colombia,15967821,1,1
Colombia,64686318,1,1
Colombia,61373042,1,1
Colombia,57438216,1,1
Colombia,60882798,1,1
Colombia,60033491,1,1
Colombia,58099740,1,1
Colombia,65248090,1,1
Colombia,57967485,1,1
Colombia,57522629,1,1
Colombia,58101485,1,1
Colombia,58367302,1,1
Colombia,60705664,1,1
Colombia,60882794,1,1
Colombia,61863005,1,1
Colombia,65033429,1,1
Colombia,58104785,1,1
Colombia,60391744,1,1
Colombia,59155898,1,1
Colombia,62992760,1,1
Colombia,61863009,1,1
Colombia,63142979,1,1
Colombia,61863602,1,1
Colombia,58868750,1,1
Colombia,61867396,1,1
Colombia,63882059,1,1
Colombia,62078364,1,1
Colombia,64048636,1,1
Colombia,57967486,1,1
Colombia,60211132,1,1
Colombia,62205659,1,1
Colombia,61547041,1,1
Colombia,59279096,1,1
Colombia,65033490,1,1
Colombia,58104870,1,1
Colombia,60882795,1,1
Colombia,62205664,1,1
Colombia,58091189,1,1
Colombia,61036537,1,1
Colombia,57379671,1,1
Colombia,62205709,1,1
Colombia,60032763,1,1
Colombia,59344737,1,1
Colombia,62992770,1,1
Colombia,62217345,1,1
Colombia,63142980,1,1
Colombia,61036538,1,1
Colombia,60567215,1,1
Colombia,62217347,1,1
Colombia,57522632,1,1
Colombia,60567218,1,1
Colombia,63591088,1,1
Colombia,58236821,1,1
Colombia,63887527,1,1
Colombia,62392313,1,1
Colombia,58743482,1,1
Colombia,57436807,1,1
Colombia,60033492,1,1
Colombia,58650762,1,1
Colombia,57522617,1,1
Colombia,62392316,1,1
Colombia,62395977,1,1
Colombia,65006595,1,1
Colombia,59431511,1,1
Colombia,58093526,1,1
Colombia,61216071,1,1
Colombia,65033430,1,1
Colombia,58091174,1,1
Colombia,60211133,1,1
Colombia,62509343,1,1
Colombia,57561898,1,1
Colombia,58653944,1,1
Colombia,61688362,1,1
Colombia,62509346,1,1
Colombia,61689409,1,1
Colombia,60882796,1,1
Colombia,58236841,1,1
Colombia,56372857,1,1
Colombia,56205350,1,1
Colombia,56702903,1,1
Colombia,55491255,1,1
Colombia,55165549,1,1
Colombia,53448639,1,1
Colombia,56816756,1,1
Colombia,54378719,1,1
Colombia,53340010,1,1
Colombia,56816774,1,1
Colombia,56677518,1,1
Colombia,55495923,1,1
Colombia,55495931,1,1
Colombia,56205473,1,1
Colombia,52667989,1,1
Colombia,55711681,1,1
Colombia,56215942,1,1
Colombia,55732112,1,1
Colombia,52745548,1,1
Colombia,54392285,1,1
Colombia,56676806,1,1
Colombia,54393602,1,1
Colombia,55751447,1,1
Colombia,55486064,1,1
Colombia,55751448,1,1
Colombia,55888655,1,1
Colombia,53874364,1,1
Colombia,55888658,1,1
Colombia,56206565,1,1
Colombia,54395093,1,1
Colombia,56207312,1,1
Colombia,55888747,1,1
Colombia,54438876,1,1
Colombia,56223031,1,1
Colombia,55888751,1,1
Colombia,56372856,1,1
Colombia,55895295,1,1
Colombia,56029143,1,1
Colombia,56029144,1,1
Colombia,56676799,1,1
Colombia,56702902,1,1
Colombia,53339174,1,1
Colombia,56702904,1,1
Colombia,56203703,1,1
Colombia,56816757,1,1
Colombia,53846992,1,1
Colombia,52359286,1,1
Colombia,49082644,1,1
Colombia,48727201,1,1
Colombia,50674413,1,1
Colombia,49340499,1,1
Colombia,47923614,1,1
Colombia,51401894,1,1
Colombia,49080216,1,1
Colombia,49918738,1,1
Colombia,49921025,1,1
Colombia,50869785,1,1
Colombia,51400892,1,1
Colombia,52090984,1,1
Colombia,50460857,1,1
Colombia,52093203,1,1
Colombia,50054613,1,1
Colombia,50335971,1,1
Colombia,48727150,1,1
Colombia,50780694,1,1
Colombia,52359089,1,1
Colombia,51139351,1,1
Colombia,48496128,1,1
Colombia,45647797,1,1
Colombia,43472928,1,1
Colombia,44008818,1,1
Colombia,46474561,1,1
Colombia,46542313,1,1
Colombia,45657907,1,1
Colombia,45225878,1,1
Colombia,45718910,1,1
Colombia,41024688,1,1
Colombia,45735070,1,1
Colombia,44152616,1,1
Colombia,45736377,1,1
Colombia,39825254,1,1
Colombia,45780410,1,1
Colombia,41147127,1,1
Colombia,41148491,1,1
Colombia,45225875,1,1
Colombia,39038891,1,1
Colombia,44603298,1,1
Colombia,47455460,1,1
Colombia,46193354,1,1
Colombia,46197119,1,1
Colombia,42274829,1,1
Colombia,46200053,1,1
Colombia,41342885,1,1
Colombia,41554059,1,1
Colombia,38353848,1,1
Colombia,32079559,1,1
Colombia,28884441,1,1
Colombia,24977763,1,1
Colombia,37035041,1,1
Colombia,34881850,1,1
Colombia,32159763,3,1
Colombia,35556432,1,1
Colombia,24531962,1,1
Colombia,37965521,1,1
Colombia,25058942,1,1
Colombia,37203061,1,1
Colombia,24690536,1,1
Colombia,29893450,1,1
Colombia,37859057,1,1
Colombia,30730600,1,1
Colombia,35976562,1,1
Colombia,36457694,1,1
Colombia,30976642,1,1
Colombia,35438436,1,1
Colombia,36628399,1,1
Colombia,24364143,1,1
Colombia,33974263,1,1
Colombia,38918649,1,1
Colombia,34093191,1,1
Colombia,29963026,1,1
Colombia,30056630,1,1
Colombia,31714097,1,1
Colombia,24559049,1,1
Colombia,22831401,1,1
Colombia,18897861,1,1
Colombia,22838551,1,1
Colombia,22871352,1,1
Colombia,15615927,1,1
Colombia,23834510,1,1
Colombia,16701847,1,1
Colombia,22871383,1,1
Colombia,18557545,1,1
Colombia,17633239,1,1
Colombia,16296482,1,1
Colombia,21545139,1,1
Colombia,17823703,1,1
Colombia,17541533,1,1
Colombia,19150359,1,1
Colombia,17159137,1,1
Colombia,16621221,1,1
Colombia,17089356,1,1
Colombia,17604530,1,1
Colombia,17364487,1,1
Colombia,6258814,1,1
Colombia,15286182,1,1
Colombia,2386262,1,1
Colombia,3238002,1,1
Colombia,12711696,1,1
Colombia,14826002,1,1
Colombia,7143624,1,1
Colombia,15013554,1,1
Colombia,13726825,1,1
Colombia,4540293,1,1
Colombia,6867731,1,1
Colombia,7634845,1,1
Colombia,7181640,1,1
Colombia,14294098,1,1
Colombia,3110526,1,1
Colombia,7728613,1,1
Colombia,10328022,1,1
Colombia,14488961,1,1
Colombia,2206309,1,1
Colombia,11259827,1,1
Colombia,10171140,1,1
Colombia,619040,1,1
Colombia,15151417,1,1
Colombia,8731718,1,1
Colombia,9854890,1,1
Colombia,10606006,1,1
Mexico,9956372,1,1
Mexico,3040969,1,1
Mexico,7998782,1,1
Mexico,388921,1,1
Mexico,9251353,5,1
Mexico,51634867,1,1
Mexico,56668170,1,1
Mexico,6540290,1,1
Mexico,39706621,1,1
Mexico,4500384,1,1
Mexico,37454693,1,1
Mexico,49736730,1,1
Mexico,49736724,1,1
Mexico,39366006,1,1
Mexico,14095819,1,1
Mexico,36002033,1,1
Mexico,49736680,1,1
Mexico,3873564,1,1
Mexico,12712956,1,1
Mexico,44594779,1,1
Mexico,40268320,1,1
Mexico,35318191,1,1
Mexico,30995587,1,1
Mexico,14987320,1,1
Mexico,55472860,1,1
Mexico,36838069,1,1
Mexico,50934084,1,1
Mexico,50934081,1,1
Mexico,2304245,1,1
Mexico,18560389,1,1
Mexico,53094772,1,1
Mexico,45736076,1,1
Mexico,52634712,1,1
Mexico,52097820,1,1
Mexico,15885439,1,1
Mexico,8660892,1,1
Mexico,52013674,1,1
Mexico,49074590,1,1
Mexico,49920518,1,1
Mexico,51808195,1,1
Mexico,36455526,1,1
Mexico,1730295,1,1
Mexico,2305595,1,1
Mexico,1538926,1,1
Mexico,54511115,1,1
Mexico,43093769,1,1
Mexico,34882686,1,1
Mexico,29894090,1,1
Mexico,18433990,1,1
Mexico,15661450,1,1
Mexico,8718560,1,1
Mexico,52660789,1,1
Mexico,47249157,1,1
Mexico,44596530,1,1
Mexico,39295166,1,1
Mexico,18685030,1,1
Mexico,3559052,1,1
Mexico,60017375,1,1
Mexico,52660736,1,1
Mexico,49736709,1,1
Mexico,48140568,1,1
Mexico,50934142,1,1
Mexico,44590980,1,1
Mexico,44581485,1,1
Mexico,35351811,1,1
Mexico,29466963,1,1
Mexico,36065823,1,1
Mexico,18931365,1,1
Mexico,272299,1,1
Mexico,58364930,1,1
Mexico,57204418,1,1
Mexico,45553866,1,1
Mexico,38929121,1,1
Mexico,38919632,1,1
Mexico,37460241,1,1
Mexico,10821111,1,1
Mexico,13008251,1,1
Mexico,5974467,1,1
Mexico,8731673,1,1
Mexico,56538937,1,1
Mexico,53185814,1,1
Mexico,52806681,1,1
Mexico,50312781,1,1
Mexico,50312781,1,1
Mexico,36387900,1,1
Mexico,38924383,1,1
Mexico,23122385,1,1
Mexico,14607640,1,1
Mexico,10317364,1,1
Mexico,11372711,1,1
Mexico,8837094,1,1
Mexico,1860995,1,1
Mexico,56829029,1,1
Mexico,53776314,1,1
Mexico,52359232,1,1
Mexico,52634356,1,1
Mexico,52609805,1,1
Mexico,50466454,1,1
Mexico,51634865,1,1
Mexico,41345247,1,1
Mexico,42277652,1,1
Mexico,37305933,1,1
Mexico,36628409,1,1
Mexico,36376531,1,1
Mexico,30456879,1,1
Mexico,15616250,1,1
Mexico,20286609,1,1
Mexico,17089451,1,1
Mexico,18154591,1,1
Mexico,18386483,1,1
Mexico,14167190,1,1
Mexico,12593570,1,1
Mexico,10841905,1,1
Mexico,1392932,1,1
Mexico,3904263,2,1
Mexico,1861035,1,1
Mexico,58512951,1,1
Mexico,56160315,1,1
Mexico,56816533,1,1
Mexico,54349737,1,1
Mexico,54394887,1,1
Mexico,55236072,1,1
Mexico,54924274,1,1
Mexico,54817961,1,1
Mexico,55183346,1,1
Mexico,52666137,1,1
Mexico,48830782,1,1
Mexico,48682788,1,1
Mexico,49920542,1,1
Mexico,48925238,1,1
Mexico,49920533,1,1
Mexico,44604462,1,1
Mexico,41553309,1,1
Mexico,42114649,1,1
Mexico,46541358,1,1
Mexico,40010155,1,1
Mexico,37045471,1,1
Mexico,38926780,1,1
Mexico,36840398,1,1
Mexico,38925246,1,1
Mexico,36553472,1,1
Mexico,35877572,1,1
Mexico,24848133,1,1
Mexico,36002493,1,1
Mexico,17145266,1,1
Mexico,15588984,1,1
Mexico,15804422,1,1
Mexico,11526212,1,1
Mexico,11827251,1,1
Mexico,14867492,1,1
Mexico,15239886,1,1
Mexico,12921557,1,1
Mexico,2992473,1,1
Mexico,299116,1,1
Mexico,1538999,1,1
Mexico,10019818,1,1
Mexico,59566192,1,1
Mexico,54238156,1,1
Mexico,53886856,1,1
Mexico,55382240,1,1
Mexico,53339668,1,1
Mexico,54819483,1,1
Mexico,52609706,1,1
Mexico,52806678,1,1
Mexico,52634651,1,1
Mexico,51135621,1,1
Mexico,51135621,1,1
Mexico,51815824,1,1
Mexico,49085115,1,1
Mexico,50054657,1,1
Mexico,48839882,1,1
Mexico,41555334,1,1
Mexico,44152632,1,1
Mexico,44526988,1,1
Mexico,40971901,1,1
Mexico,42206702,1,1
Mexico,44593762,1,1
Mexico,46876875,1,1
Mexico,43066268,1,1
Mexico,40009174,1,1
Mexico,38921952,1,1
Mexico,38922510,1,1
Mexico,38922510,1,1
Mexico,33615075,1,1
Mexico,21956505,1,1
Mexico,16059044,1,1
Mexico,17337089,1,1
Mexico,15968097,1,1
Mexico,15968097,1,1
Mexico,19197958,1,1
Mexico,18414680,1,1
Mexico,21447359,1,1
Mexico,12550717,1,1
Mexico,15186117,1,1
Mexico,10624517,1,1
Mexico,10617992,1,1
Mexico,4068621,1,1
Mexico,2739237,1,1
Mexico,2368423,1,1
Mexico,2368423,1,1
Mexico,3698995,1,1
Mexico,9634394,1,1
Mexico,1596676,1,1
Mexico,6971389,1,1
Mexico,58571933,1,1
Mexico,58571933,1,1
Mexico,57379713,1,1
Mexico,57379713,1,1
Mexico,56830120,1,1
Mexico,56830120,1,1
Mexico,56531421,1,1
Mexico,56531421,1,1
Mexico,55732035,1,1
Mexico,55732035,1,1
Mexico,54359502,1,1
Mexico,55183443,1,1
Mexico,54819470,1,1
Mexico,55472812,1,1
Mexico,54819477,1,1
Mexico,54924291,1,1
Mexico,53840637,1,1
Mexico,53840637,1,1
Mexico,54419746,1,1
Mexico,53701848,1,1
Mexico,54924285,1,1
Mexico,54511673,1,1
Mexico,54817375,1,1
Mexico,53339505,1,1
Mexico,52640650,1,1
Mexico,52609813,1,1
Mexico,52724324,1,1
Mexico,53093337,1,1
Mexico,52745420,1,1
Mexico,52633852,1,1
Mexico,53339558,1,1
Mexico,52479443,1,1
Mexico,51815872,1,1
Mexico,51815872,1,1
Mexico,48682772,1,1
Mexico,49736723,1,1
Mexico,49736723,1,1
Mexico,52131262,1,1
Mexico,50884048,1,1
Mexico,49300641,1,1
